linha_clinica_global,global_cod_produto,global_desc_produto,global_marca,principio_ativo,qtd_entradas_global,preco_global_ultimo_r_un,preco_global_media_r_un,preco_global_mediana_r_un,preco_global_min_r_un,preco_global_max_r_un,global_dt_ultima_entrada,unimed_cod_item,unimed_desc_depara,unimed_desc_item,unimed_un,preco_unimed_vl_medio_r_un,unimed_abc,unimed_prev_mes_rs,gap_pct_ultimo_global_vs_unimed,gap_rs_ultimo_global_menos_unimed,depara_origem,depara_confianca,fonte_preco_global,fonte_preco_unimed
ACIDO FOLICO (5MG CP REVESTIDO),3549,NEO FOLICO 5MG CP VP,HYPERA,ACIDO FOLICO,1,0.0755,0.0755,0.0755,0.0755,0.0755,2024-10-25,86426,acido folico 5 mg com,acido folico 5 mg com,Comprimido,0.12,C,46.812,-37.1,-0.0445,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"APIXABANA (5MG COMPRIMIDO REV)
",3384,APIXABANA 5MG CP,NATCOFARMA,APIXABANA,1,0.495018,0.495018,0.495018,0.495018,0.495018,2025-07-28,111917,apixabana 5 mg com rev,apixabana 5 mg com rev,Comprimido,1.66,C,46.812,-70.2,-1.165,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"APIXABANA (5MG COMPRIMIDO REV)
",3386,APIXABANA 5MG CP VP,NATCOFARMA,APIXABANA,1,0.419942,0.419942,0.419942,0.419942,0.419942,2025-01-27,111917,apixabana 5 mg com rev,apixabana 5 mg com rev,Comprimido,1.66,C,46.812,-74.7,-1.2401,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"APIXABANA (5MG COMPRIMIDO REV)
",3262,APIXABANA 5MG CP,ZYDUS,APIXABANA,1,0.930002,0.930002,0.930002,0.930002,0.930002,2023-09-27,111917,apixabana 5 mg com rev,apixabana 5 mg com rev,Comprimido,1.66,C,46.812,-44.0,-0.73,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"CLORIDRATO DE MOXIFLOXACINO INJETAVEL (1,60MG/ML INJ 250ML)",5489,"MOXIFLOXACINO 1,6MG/ML SOL INF FA 250ML",HYPOFARMA,MOXIFLOXACINO,1,24.53,24.53,24.53,24.53,24.53,2025-09-23,87009,"moxifloxacino 1,6 mg/ml sol inj bols 250 ml","moxifloxacino 1,6 mg/ml sol inj bols 250 ml",Bolsa,33.08,C,44.658,-25.8,-8.55,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CEFALEXINA (50 MG/ML PO P/ SUS OR FR 60ML),5482,CEFALEXINA 250MG/ML PO SUS OR 60ML,TEUTO,CEFALEXINA,1,4.85,4.85,4.85,4.85,4.85,2025-12-12,114765,cefalexina 50 mg/ml sus or fr 60 ml sem corante,cefalexina 50 mg/ml sus or fr 60 ml sem corante,Frasco,5.86,C,44.536,-17.2,-1.01,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CANULA GUEDEL  NÂ¿ 1 TAMANHO 70MM,705,CANULA GUEDEL  NÂº 1 TAMANHO 70MM,DESCARPACK,PRODUTOS PARA SAUDE,1,1.6,1.6,1.6,1.6,1.6,2022-12-16,111147,canula de guedell estéril nº 1,canula de guedell estéril nº 1,Unidade,1.87,C,44.26290000000001,-14.4,-0.27,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
SULFATO DE MORFINA PENTAIDRATADO  (10 MG CP A1 VP),43,DIMORF 10 MG CP (A1) VP,CRISTALIA,SULFATO DE MORFINA PENTAIDRATADO,1,0.7,0.7,0.7,0.7,0.7,2025-08-07,87006,morfina 10 mg com,morfina 10 mg com,Comprimido,0.82,C,42.804,-14.6,-0.12,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
HALOPERIDOL (5MG/ML SOLUCAO INJETAVEL IM 1ML) C4,1182,HALO 5MG/ML INJ IM 1ML (C1) VP,CRISTALIA,HALOPERIDOL,1,1.8,1.8,1.8,1.8,1.8,2025-08-07,86609,haloperidol 5 mg/ml sol inj amp 1 ml im,haloperidol 5 mg/ml sol inj amp 1 ml im,Ampola,1.41,C,42.723,27.7,0.39,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
HALOPERIDOL (5MG/ML SOLUCAO INJETAVEL IM 1ML) C4,2843,HALOPERIDOL 5MG/ML INJ IM 1ML (C1) VP,FRESENIUS,HALOPERIDOL,1,2.0,2.0,2.0,2.0,2.0,2023-09-08,86609,haloperidol 5 mg/ml sol inj amp 1 ml im,haloperidol 5 mg/ml sol inj amp 1 ml im,Ampola,1.41,C,42.723,41.8,0.59,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"LEVOBUPIVACAINA (0,5% SOLUCAO INJETAVEL 20ML S/V)",28,"NOVABUPI 0,5% INJ 20ML C/V VP",CRISTALIA,LEVOBUPIVACAINA,1,25.5,25.5,25.5,25.5,25.5,2025-10-14,86547,bupivacaina 5 mg/ml sem vaso sol inj fa 20 ml,bupivacaina 5 mg/ml sem vaso sol inj fa 20 ml,Frasco Ampola,19.16,C,42.152,33.1,6.34,llm,0.8,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"LEVOBUPIVACAINA (0,5% SOLUCAO INJETAVEL 20ML S/V)",29,"NOVABUPI 0,5% INJ 20ML S/V VP",CRISTALIA,LEVOBUPIVACAINA,1,25.5,25.5,25.5,25.5,25.5,2025-10-14,86547,bupivacaina 5 mg/ml sem vaso sol inj fa 20 ml,bupivacaina 5 mg/ml sem vaso sol inj fa 20 ml,Frasco Ampola,19.16,C,42.152,33.1,6.34,llm,0.8,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
RIVAROXABANA SOLIDO ( 15MG CP),2651,RIVAROXABANA 15MG CP,EMS,RIVAROXABANA,1,0.321429,0.321429,0.321429,0.321429,0.321429,2023-01-12,87166,rivaroxabana 15 mg com rev,rivaroxabana 15 mg com rev,Comprimido,0.32,C,41.632,0.4,0.0014,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
RIVAROXABANA SOLIDO ( 15MG CP),4059,VYNAXA 15 MG CP VP,EMS,RIVAROXABANA,1,0.321429,0.321429,0.321429,0.321429,0.321429,2023-04-27,87166,rivaroxabana 15 mg com rev,rivaroxabana 15 mg com rev,Comprimido,0.32,C,41.632,0.4,0.0014,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
RIVAROXABANA SOLIDO ( 15MG CP),5589,VYNAXA 15 MG CP,EMS,RIVAROXABANA,1,0.215333,0.215333,0.215333,0.215333,0.215333,2025-06-13,87166,rivaroxabana 15 mg com rev,rivaroxabana 15 mg com rev,Comprimido,0.32,C,41.632,-32.7,-0.1047,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CARBAMAZEPINA (200MG COMPRIMIDO SIMPLES ADULTO/PEDIATRICO VIA ORAL) C1,1948,CARBAMAZEPINA 200MG CP (C1) VP,EMS,CARBAMAZEPINA,1,0.34,0.34,0.34,0.34,0.34,2025-03-19,86565,carbamazepina 200 mg com,carbamazepina 200 mg com,Comprimido,0.16,C,41.328,112.5,0.18,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CARBAMAZEPINA (200MG COMPRIMIDO SIMPLES ADULTO/PEDIATRICO VIA ORAL) C1,3325,UNI-CARBAMAZ 200MG CP (C1),UNIAO QUIMICA,CARBAMAZEPINA,1,0.17,0.17,0.17,0.17,0.17,2023-08-10,86565,carbamazepina 200 mg com,carbamazepina 200 mg com,Comprimido,0.16,C,41.328,6.3,0.01,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 40X12,602,AGULHA DESC 40X12,DESCARPACK,PRODUTOS PARA SAUDE,1,0.058262,0.058262,0.058262,0.058262,0.058262,2024-07-12,87446,agulha descartavel 40x12 s/ dispositivo de segurança,agulha descartavel 40x12 s/ dispositivo de segurança,Unidade,0.09,C,41.265,-35.3,-0.0317,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 40X12,2338,AGULHA DESC 40X12,INJEX,PRODUTOS PARA SAUDE,1,0.069833,0.069833,0.069833,0.069833,0.069833,2026-02-11,87446,agulha descartavel 40x12 s/ dispositivo de segurança,agulha descartavel 40x12 s/ dispositivo de segurança,Unidade,0.09,C,41.265,-22.4,-0.0202,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 40X12,4675,AGULHA DESC 40X12,MEDIX,PRODUTOS PARA SAUDE,1,0.05376,0.05376,0.05376,0.05376,0.05376,2024-06-03,87446,agulha descartavel 40x12 s/ dispositivo de segurança,agulha descartavel 40x12 s/ dispositivo de segurança,Unidade,0.09,C,41.265,-40.3,-0.0362,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 40X12,4134,AGULHA DESC 40X12,SOLIDOR,PRODUTOS PARA SAUDE,1,0.054,0.054,0.054,0.054,0.054,2023-07-19,87446,agulha descartavel 40x12 s/ dispositivo de segurança,agulha descartavel 40x12 s/ dispositivo de segurança,Unidade,0.09,C,41.265,-40.0,-0.036,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 40X12,1627,AGULHA DESC 40X12,SR,PRODUTOS PARA SAUDE,1,0.0595,0.0595,0.0595,0.0595,0.0595,2025-08-25,87446,agulha descartavel 40x12 s/ dispositivo de segurança,agulha descartavel 40x12 s/ dispositivo de segurança,Unidade,0.09,C,41.265,-33.9,-0.0305,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 40X12,3617,AGULHA DESC 40X12,TKL,PRODUTOS PARA SAUDE,1,0.04536,0.04536,0.04536,0.04536,0.04536,2023-12-13,87446,agulha descartavel 40x12 s/ dispositivo de segurança,agulha descartavel 40x12 s/ dispositivo de segurança,Unidade,0.09,C,41.265,-49.6,-0.0446,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
DIAZEPAM (5MG/ML SOLUCAO INJETAVEL 2ML) B1,3672,DIAZEPAM 5MG/ML SOL INJ 2ML (B1) VP,TEUTO,DIAZEPAM,1,0.8545,0.8545,0.8545,0.8545,0.8545,2025-10-07,86708,diazepam 5 mg/ml sol inj amp 2 ml,diazepam 5 mg/ml sol inj amp 2 ml,Ampola,0.98,C,39.298,-12.8,-0.1255,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
DIAZEPAM (5MG/ML SOLUCAO INJETAVEL 2ML) B1,1367,UNI-DIAZEPAX 5MG/ML SOL INJ 2ML (B1),UNIAO QUIMICA,DIAZEPAM,1,0.8,0.8,0.8,0.8,0.8,2023-07-28,86708,diazepam 5 mg/ml sol inj amp 2 ml,diazepam 5 mg/ml sol inj amp 2 ml,Ampola,0.98,C,39.298,-18.4,-0.18,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
PANTOPRAZOL SODICO SESQUI-HIDRATADO (20MG CP),1551,PANTOPRAZOL 20 MG CP ,EMS,PANTOPRAZOL SODICO SESQUI-HIDRATADO,1,0.184643,0.184643,0.184643,0.184643,0.184643,2023-01-12,87092,pantoprazol 20 mg com rev,pantoprazol 20 mg com rev,Comprimido,0.15,C,38.85,23.1,0.0346,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
PANTOPRAZOL SODICO SESQUI-HIDRATADO (20MG CP),3241,PANTOPRAZOL 20 MG CP VP,EMS,PANTOPRAZOL SODICO SESQUI-HIDRATADO,1,0.242857,0.242857,0.242857,0.242857,0.242857,2025-07-31,87092,pantoprazol 20 mg com rev,pantoprazol 20 mg com rev,Comprimido,0.15,C,38.85,61.9,0.0929,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3619,TUBO TRAQUEOSTOMIA 4.0 C/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,11.9715,11.9715,11.9715,11.9715,11.9715,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-67.1,-24.3985,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3620,TUBO TRAQUEOSTOMIA 4.5 C/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,12.004,12.004,12.004,12.004,12.004,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-67.0,-24.366,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3621,TUBO TRAQUEOSTOMIA 5.0 C/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,12.1065,12.1065,12.1065,12.1065,12.1065,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-66.7,-24.2635,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3622,TUBO TRAQUEOSTOMIA 5.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,12.1015,12.1015,12.1015,12.1015,12.1015,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-66.7,-24.2685,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3623,TUBO TRAQUEOSTOMIA 6.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,12.1876,12.1876,12.1876,12.1876,12.1876,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-66.5,-24.1824,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3624,TUBO TRAQUEOSTOMIA 6.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,11.0,11.0,11.0,11.0,11.0,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-69.8,-25.37,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3625,TUBO TRAQUEOSTOMIA 7.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,11.0,11.0,11.0,11.0,11.0,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-69.8,-25.37,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3626,TUBO TRAQUEOSTOMIA 7.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,11.0,11.0,11.0,11.0,11.0,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-69.8,-25.37,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3627,TUBO TRAQUEOSTOMIA 8.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,11.0,11.0,11.0,11.0,11.0,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-69.8,-25.37,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3628,TUBO TRAQUEOSTOMIA 8.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,11.0,11.0,11.0,11.0,11.0,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-69.8,-25.37,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO TRAQUEOSTOMIA,3629,TUBO TRAQUEOSTOMIA 9.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,11.0,11.0,11.0,11.0,11.0,2022-12-19,87479,"canula traqueostomia com balao n° 5,5 ","canula traqueostomia com balao n° 5,5 ",Unidade,36.37,C,38.1885,-69.8,-25.37,llm,0.69,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ISOSSORBIDA (20MG COMPRIMIDO),3728,ISOSSORBIDA 20MG CP,BIOLAB,MONONITRATO DE ISOSSORBIDA,1,0.15,0.15,0.15,0.15,0.15,2025-06-23,83685,"isossorbida, mononitrato 20 mg com","isossorbida, mononitrato 20 mg com",Comprimido,0.15,C,38.145,0.0,0.0,fuzzy_alta,0.86,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ISOSSORBIDA (20MG COMPRIMIDO),3143,ISOSSORBIDA 20MG CP VP,ZYDUS,MONONITRATO DE ISOSSORBIDA,1,0.12,0.12,0.12,0.12,0.12,2022-09-30,83685,"isossorbida, mononitrato 20 mg com","isossorbida, mononitrato 20 mg com",Comprimido,0.15,C,38.145,-20.0,-0.03,fuzzy_alta,0.86,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE ONDANSETRONA  (8MG CP ORODISP),3729,VONAU 8MG CP ORODISP,BIOLAB,CLORIDRATO DE ONDANSETRONA DI-HIDRATADO,1,0.28,0.28,0.28,0.28,0.28,2025-04-29,87068,ondansetrona 8 mg com orodisp,ondansetrona 8 mg com orodisp,Comprimido,0.38,C,37.924,-26.3,-0.1,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE ONDANSETRONA  (8MG CP ORODISP),48,NAUSEDRON 8MG CP REV VP,CRISTALIA,CLORIDRATO DE ONDANSETRONA DI-HIDRATADO,1,0.6,0.6,0.6,0.6,0.6,2025-09-10,87068,ondansetrona 8 mg com orodisp,ondansetrona 8 mg com orodisp,Comprimido,0.38,C,37.924,57.9,0.22,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE ONDANSETRONA  (8MG CP ORODISP),2694,VOLIG 8MG CP ORODISP,LEGRAND,CLORIDRATO DE ONDANSETRONA DI-HIDRATADO,1,0.7,0.7,0.7,0.7,0.7,2022-11-16,87068,ondansetrona 8 mg com orodisp,ondansetrona 8 mg com orodisp,Comprimido,0.38,C,37.924,84.2,0.32,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE ONDANSETRONA  (8MG CP ORODISP),3756,ONDANSETRONA 8MG CP ORODISP ,NEO QUIMICA,CLORIDRATO DE ONDANSETRONA,1,0.689999,0.689999,0.689999,0.689999,0.689999,2023-01-09,87068,ondansetrona 8 mg com orodisp,ondansetrona 8 mg com orodisp,Comprimido,0.38,C,37.924,81.6,0.31,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"HEMIFUMARATO DE BISOPROLOL (2,5MG COMPRIMIDO REVESTIDO)",928,"BISOPROLOL 2,5 MG CP VP",EMS,HEMIFUMARATO DE BISOPROLOL,1,0.214667,0.214667,0.214667,0.214667,0.214667,2025-10-07,86525,"bisoprolol 2,5 mg com rev","bisoprolol 2,5 mg com rev",Comprimido,0.19,C,36.917,13.0,0.0247,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"CLORIDRATO DE TIAMINA (100 MG/ML SOL INJ IM/IV 1ML)
",474,ACESYL 100MG/ML SOL INJ IM/IV 1ML,CITOPHARMA,CLORIDRATO DE TIAMINA,1,7.4,7.4,7.4,7.4,7.4,2023-12-20,87238,tiamina 100 mg/ml sol inj 1 ml amp,tiamina 100 mg/ml sol inj 1 ml amp,Ampola,0.33,C,36.267,2142.4,7.07,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"CLORIDRATO DE TIAMINA (100 MG/ML SOL INJ IM/IV 1ML)
",4946,HIPOVIT B 100MG/ML CX 100AMP X 1ML,HIPOLABOR,CLORIDRATO DE TIAMINA,1,4.0,4.0,4.0,4.0,4.0,2025-09-16,87238,tiamina 100 mg/ml sol inj 1 ml amp,tiamina 100 mg/ml sol inj 1 ml amp,Ampola,0.33,C,36.267,1112.1,3.67,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TOPIRAMATO SOLIDO (50MG CP C1 VP ),1509,TOPIRAMATO 50 MG CP (C1) VP,EMS,TOPIRAMATO,1,0.135,0.135,0.135,0.135,0.135,2023-08-31,87259,topiramato 50 mg com rev,topiramato 50 mg com rev,Comprimido,0.2,C,36.04,-32.5,-0.065,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TOPIRAMATO SOLIDO (50MG CP C1 VP ),3145,TOPIRAMATO 50 MG CP (C1),ZYDUS,TOPIRAMATO,1,0.160333,0.160333,0.160333,0.160333,0.160333,2025-11-19,87259,topiramato 50 mg com rev,topiramato 50 mg com rev,Comprimido,0.2,C,36.04,-19.8,-0.0397,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CATETER INTRAVENOSO 16G DISP SEG,688,CATETER INTRAVENOSO 16G DISP SEG ,LABOR IMPORT,PRODUTOS PARA SAUDE,1,1.3,1.3,1.3,1.3,1.3,2022-09-30,87887,cateter intravenoso c/ dispositivo segurança 16g jelco ,cateter intravenoso c/ dispositivo segurança 16g jelco ,Unidade,2.89,C,35.547000000000004,-55.0,-1.59,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE BUPROPIONA SOLIDO (150MG COMPRIMIDO REVESTIDO DE LIBERAÂ¿Â¿O PROLONGADA) ,2498,BUPROPIONA 150MG CP (C1) VP,EMS,CLORIDRATO DE BUPROPIONA,1,0.31,0.31,0.31,0.31,0.31,2025-07-09,86548,bupropiona 150 mg com rev lib lent,bupropiona 150 mg com rev lib lent,Comprimido,0.85,C,35.36,-63.5,-0.54,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"DIGLICONATO DE CLOREXIDINA (0,2% AQUOSA 1000ML)",3067,"RIOHEX (CLOREXIDINA 0,2% AQUOSA) 1L",RIOQUIMICA,DIGLICONATO DE CLOREXIDINA,1,5.6,5.6,5.6,5.6,5.6,2024-02-19,84213,"clorexidina aquosa 0,2% 1000ml","clorexidina aquosa 0,2% 1000ml",Litros,5.63,C,34.906,-0.5,-0.03,fuzzy_alta,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
BACITRACINA ZINCICA+SULFATO DE NEOMICINA TOPICO (5MG+250UI/G BG POM),4145,NEOMICINA+BACITRACINA 5MG+250UI/G POM10G,ALTEFAR,BACITRACINA ZINCICA+SULFATO DE NEOMICINA,1,1.99,1.99,1.99,1.99,1.99,2024-10-14,87022,neomicina + bacitracina 5 mg/g + 250 ui/g pom derm bg 15g,neomicina + bacitracina 5 mg/g + 250 ui/g pom derm bg 15g,Bisnaga,2.8,C,34.44,-28.9,-0.81,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
BACITRACINA ZINCICA+SULFATO DE NEOMICINA TOPICO (5MG+250UI/G BG POM),942,NEOMICINA+BACITRACINA 5MG+250UI/G POM,EMS,BACITRACINA ZINCICA+SULFATO DE NEOMICINA,1,2.2,2.2,2.2,2.2,2.2,2025-10-02,87022,neomicina + bacitracina 5 mg/g + 250 ui/g pom derm bg 15g,neomicina + bacitracina 5 mg/g + 250 ui/g pom derm bg 15g,Bisnaga,2.8,C,34.44,-21.4,-0.6,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
BACITRACINA ZINCICA+SULFATO DE NEOMICINA TOPICO (5MG+250UI/G BG POM),3845,NEOMICINA+BACITRACINA 5MG+250UI/G POM VP,EMS,BACITRACINA ZINCICA+SULFATO DE NEOMICINA,1,2.0,2.0,2.0,2.0,2.0,2023-04-06,87022,neomicina + bacitracina 5 mg/g + 250 ui/g pom derm bg 15g,neomicina + bacitracina 5 mg/g + 250 ui/g pom derm bg 15g,Bisnaga,2.8,C,34.44,-28.6,-0.8,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"CLORIDRATO DE BROMEXINA LIQUIDO (1,6MG/ML XAROPE FRASCO 120ML + COPO DOSADOR) ",2974,"BROMEXINA 1,6MG/ML XPE 120ML AD",LABORATORIO GLOBO,CLORIDRATO DE BROMEXINA,1,4.99,4.99,4.99,4.99,4.99,2025-10-16,87380,"bromexina, cloridrato de 1,6 mg/ml xpe fr 120 ml adulto","bromexina, cloridrato de 1,6 mg/ml xpe fr 120 ml adulto",Frasco,9.28,C,33.408,-46.2,-4.29,fuzzy_alta,0.77,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO ENDOTRAQUEAL 5.0 S/ BALAO,3635,TUBO ENDOTRAQUEAL 5.0 S/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,2.0,2.0,2.0,2.0,2.0,2022-12-19,87569,"sonda endotraqueal com balao n° 5,0","sonda endotraqueal com balao n° 5,0",Unidade,4.97,C,32.305,-59.8,-2.97,fuzzy_alta,0.86,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO ENDOTRAQUEAL 5.0 S/ BALAO,3636,TUBO ENDOTRAQUTUBO ENDOTEAL 5.5 S/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,2.1983,2.1983,2.1983,2.1983,2.1983,2022-12-19,87569,"sonda endotraqueal com balao n° 5,0","sonda endotraqueal com balao n° 5,0",Unidade,4.97,C,32.305,-55.8,-2.7717,fuzzy_alta,0.86,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ACETILCISTEINA (200MG GRANULADO ENVELOPE 5G SABOR LARANJA),2819,ACETILCISTEINA 200MG GRAN ENV LARANJA,EMS,ACETILCISTEINA,1,0.4375,0.4375,0.4375,0.4375,0.4375,2023-04-26,83642,acetilcisteina 200 mg gran env,acetilcisteina 200 mg gran env,Envelope,0.56,C,32.2,-21.9,-0.1225,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
