NUM_NOTA,DT_EMISSAO_NOTA,DT_ENTRADA,COD_PRODUTO,DESCRICAO_PRODUTO,MARCA,PRINCIPIO_ATIVO,LINHA_PRODUTO,CUSTO_ENTRADA,QT_ENTRADA,QT_ESTOQUE_ANTERIOR,CUSTO_MED_ANTERIOR,COD_FORNECEDOR,RAZAO_SOCIAL
1320497,2023-12-18,2023-12-21,4470,FOSAPREPITANTO DIMEGLUMINA 150MG PO INJ,DR REDDYS,FOSAPREPITANTO DIMEGLUMINA,FOSAPREPITANTO DIMEGLUMINA INJETAVEL (150MG PO),125.0,125,0,0.0,1730,SANTA RITA COMERCIAL LTDA
319251,2025-04-30,2025-05-13,61,CODEIN 30MG CP (A2),CRISTALIA,FOSFATO DE CODEINA,FOSFATO DE CODEINA (30MG COMPRIMIDO),1.0,3000,30,1.05,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
347609,2025-09-18,2025-09-22,1661,CODEIN 3MG/ML SOL OR 120ML (A2),CRISTALIA,FOSFATO DE CODEINA,FOSFATO DE CODEINA (3MG/ML SOLUCAO ORAL FRASCO 120ML + SERINGA DOSADORA),43.0,36,0,34.12,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
96428,2025-05-16,2025-05-26,4778,OSELFLU 30 MG CAP DURA CT BL,NATCOFARMA,FOSFATO DE OSELTAMIVIR,FOSFATO DE OSELTAMIVIR (30MG CAP DURA),1.5,1020,20,1.71,1063,NATCOFARMA DO BRASIL LTDA
162158,2022-10-17,2022-10-20,1727,OSELTAMIVIR 30 MG CP,NATCOFARMA,FOSFATO DE OSELTAMIVIR,FOSFATO DE OSELTAMIVIR (30MG CAP DURA),4.685,50,0,0.0,1063,NATCOFARMA DO BRASIL LTDA
162158,2022-10-17,2022-10-20,1729,OSELTAMIVIR 45 MG CP,NATCOFARMA,FOSFATO DE OSELTAMIVIR,FOSFATO DE OSELTAMIVIR (45MG CAP DURA),7.028,200,0,0.0,1063,NATCOFARMA DO BRASIL LTDA
96428,2025-05-16,2025-05-26,4779,OSELFLU 45 MG CAP DURA CT BL,NATCOFARMA,FOSFATO DE OSELTAMIVIR,FOSFATO DE OSELTAMIVIR (45MG CAP DURA),1.85,260,740,2.54,1063,NATCOFARMA DO BRASIL LTDA
172180,2025-06-05,2025-06-10,4780,OSELFLU 75 MG CAP DURA CT BL,NATCOFARMA,FOSFATO DE OSELTAMIVIR,FOSFATO DE OSELTAMIVIR SOLIDO (75MG COMPRIMIDO),5.0,3000,0,3.06,1063,NATCOFARMA DO BRASIL LTDA
172069,2025-05-30,2025-06-09,1452,OSELTAMIVIR 75MG CAP,NATCOFARMA,FOSFATO DE OSELTAMIVIR,FOSFATO DE OSELTAMIVIR SOLIDO (75MG COMPRIMIDO),11.7,2000,0,11.7,1063,NATCOFARMA DO BRASIL LTDA
454449,2024-10-23,2024-10-29,1825,JAKAVI 20 MG CP IMP,NOVARTIS,FOSFATO DE RUXOLITINIBE,FOSFATO DE RUXOLITINIBE (20MG COMPRIMIDO),428.03225,180,60,428.03,830,NOVARTIS BIOCIENCIAS SA
489780,2025-07-02,2025-07-10,5133,JAKAVI 20MG CP NAC,NOVARTIS,FOSFATO DE RUXOLITINIBE,FOSFATO DE RUXOLITINIBE (20MG COMPRIMIDO),444.425,60,0,444.43,830,NOVARTIS BIOCIENCIAS SA
490559,2025-07-07,2025-07-15,3821,JAKAVI 10 MG CP,NOVARTIS,FOSFATO DE RUXOLITINIBE,FOSFATO DE RUXOLITINIBE SOLIDO (10MG COMPRIMIDO) ORAL,348.480833,60,120,348.48,830,NOVARTIS BIOCIENCIAS SA
484048,2025-05-19,2025-05-26,1309,JAKAVI 15 MG CP,NOVARTIS,FOSFATO DE RUXOLITINIBE,FOSFATO DE RUXOLITINIBE SOLIDO (15MG COMPRIMIDO),444.425,300,60,444.43,830,NOVARTIS BIOCIENCIAS SA
484287,2025-05-20,2025-05-27,1304,JAKAVI 5 MG CP,NOVARTIS,FOSFATO DE RUXOLITINIBE,FOSFATO DE RUXOLITINIBE SOLIDO (5MG COMPRIMIDO) ORAL,246.530578,900,60,237.44,830,NOVARTIS BIOCIENCIAS SA
351908,2025-10-10,2025-10-14,88,PHOSFOENEMA 220 MG/ML SOL RET 130 ML VP,CRISTALIA,FOSFATO DE SODIO DIBASICO+FOSFATO DE SODIO MONOBASICO,FOSFATO DE SODIO DIBASICO+FOSFATO DE SODIO MONOBAS LIQUIDO (220MG/ML SOL RET 130ML),5.6,360,48,5.5,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
1385895,2024-03-21,2024-03-28,3122,CELESTONE SOLUSPAN 3+3MG/ML INJ IM 1ML,HYPERA,FOSFATO DISSODICO DE BETAMETASONA+ACETATO DE BETAMETASONA,FOSFATO DISSODICO DE BETAMETASONA+ACETATO DE BETAM INJETAVEL (SOL/SUSP/PO),5.599998,6030,0,5.6,1256,HYPERA SA
1411076,2024-05-25,2024-06-03,4471,PREDSIM 3MG/ML SOL OR 100ML,MANTERCORP FARMA,FOSFATO SODICO DE PREDNISOLONA,FOSFATO SODICO DE PREDNISOLONA (3MG/ML SOL OR 100ML) ,13.87,720,185,12.68,1256,HYPERA SA
1107151,2023-05-23,2023-05-31,3530,PREDNISOLONA 3 MG/ML SOL OR 100 ML VP,PRATI DONADUZZI,FOSFATO SODICO DE PREDNISOLONA,FOSFATO SODICO DE PREDNISOLONA (3MG/ML SOL OR 100ML) ,8.35,200,0,8.35,156,"PRATI, DONADUZZI & CIA LTDA"
1483000,2025-12-19,2025-12-30,5713,PREDNISOLONA 1ML/MG 100ML,PRATI DONADUZZI,PREDNISOLONA,FOSFATO SODICO DE PREDNISOLONA( 1ML/MG 100ML),6.0,10000,0,6.0,156,"PRATI, DONADUZZI & CIA LTDA"
127775,2024-08-27,2024-09-02,4718,"FOSFOMICINA TROMETAMOL 5,631G/8G GRANUL.",PHARMASCIENCE ,FOSFOMICINA TROMETAMOL,"FOSFOMICINA TROMETAMOL (5,631G GRANULADO PARA SOLUCAO ORAL)",20.5,200,0,0.0,731,PHARMASCIENCE INDUSTRIA FARMACEUTICA EIRELI
127775,2024-08-27,2024-09-02,4717,"FOSFOMICINA TROMETAMOL 5,631G/8G GRANUL.",PHARMASCIENCE ,FOSFOMICINA TROMETAMOL,"FOSFOMICINA TROMETAMOL (5,631G GRANULADO PARA SOLUCAO ORAL)",22.0,100,0,0.0,731,PHARMASCIENCE INDUSTRIA FARMACEUTICA EIRELI
424261,2025-05-27,2025-06-04,4408,LACTOFOS 6G C/ 15 SACHES,FQM,FRUTOOLIGOSSACARIDEOS/LACTOBACILLUS/BIFIDOBACTERIUM,FRUTOOLIGOSSACARRIDEOS/LACTOBACILLUS/BIFIDOBACTERIUM (6G 15 SACHES),1.476,3750,4920,1.46,1202,DIVCOM S/A
273844,2025-12-04,2025-12-12,868,VEQUILE 50MG/ML INJ IM 5ML C/SER,SANDOZ,FULVESTRANTO,FULVESTRANTO (50MG/ML SOLUCAO INJETAVEL IM 5ML COM SERINGA),900.0,80,0,900.0,789,SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.
2805904,2026-03-02,2026-03-04,1962,SELETIV 50MG/ML INJ IM 5ML C/SER OL,EUROFARMA ONCO,FULVESTRANTO,FULVESTRANTO (50MG/ML SOLUCAO INJETAVEL IM 5ML COM SERINGA),380.0,6,82,125.01,460,EUROFARMA LABORATORIOS S.A.
53929,2024-04-26,2024-05-10,3210,BRYST 50MG/ML INJ IM 5ML C/SER,BERGAMO,FULVESTRANTO,FULVESTRANTO (50MG/ML SOLUCAO INJETAVEL IM 5ML COM SERINGA),198.0,120,0,219.98,704,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA
9859,2024-02-19,2024-02-21,4041,MYLVESTON 50MG/ML INJ IM 5ML C/SER,MYLAN,FULVESTRANTO,FULVESTRANTO (50MG/ML SOLUCAO INJETAVEL IM 5ML COM SERINGA),197.494017,366,386,197.95,957,MYLAN LABORATORIOS LTDA.
2418781,2023-11-27,2023-11-29,4168,SELETIV 50MG/ML INJ IM 5ML C/SER,EUROFARMA ONCO,FULVESTRANTO,FULVESTRANTO (50MG/ML SOLUCAO INJETAVEL IM 5ML COM SERINGA),585.0,10,0,371.79,1162,EUROFARMA LABORATORIOS S.A.
19136,2026-02-26,2026-03-06,4399,FULVESTRANTO 50MG/ML INJ IM 5ML C/SER,ACCORD,FULVESTRANTO,FULVESTRANTO (50MG/ML SOLUCAO INJETAVEL IM 5ML COM SERINGA),200.0,200,0,195.71,1255,ACCORD FARMACEUTICA LTDA
5120,2025-10-02,2025-10-08,5126,FULVESTRANTO 50MG/ML INJ 5ML 2 SER PRE,DR REDDYS,FULVESTRANTO,FULVESTRANTO (50MG/ML SOLUCAO INJETAVEL IM 5ML COM SERINGA),225.0,6,0,225.0,1999,DR.REDDY'S FARMACEUTICA DO BRASIL LTDA
152383,2022-11-04,2022-11-09,484,"AVAMYS 27,5 MCG/JATO SPRAY 120 DOSES VP",GSK,FUROATO DE FLUTICASONA ,"FUROATO DE FLUTICASONA (0,5MG/G SUS SPR NAS 120 DOSES)
",39.4952,50,0,39.68,671,GLAXOSMITHKLINE BRASIL LTDA
223152,2024-10-14,2024-10-21,3893,"AVAMYS 27,5 MCG/JATO SPRAY 120 DOSES IMP",GSK,FUROATO DE FLUTICASONA ,"FUROATO DE FLUTICASONA (0,5MG/G SUS SPR NAS 120 DOSES)
",43.5972,200,0,43.6,671,GLAXOSMITHKLINE BRASIL LTDA
232301,2025-02-07,2025-02-14,4970,"AVAMYS 27,5 MCG/JATO SPRAY 120 DOSES",GLAXOSMITHKLINE,FUROATO DE FLUTICASONA ,"FUROATO DE FLUTICASONA (0,5MG/G SUS SPR NAS 120 DOSES)
",47.5605,100,200,47.56,949,GLAXOSMITHKLINE BRASIL LTDA
29349,2026-04-30,2026-05-11,4791,FUROSEMIDA 10MG/ML SOL INJ IM/IV 2ML,SANTISA,FUROSEMIDA,FUROSEMIDA (10MG/ML SOLUCAO INJETAVEL 2ML) ,0.51,9600,19700,0.52,587,SANTISA LABORATORIO FARMACEUTICO S.A
970555,2024-12-31,2025-01-14,3966,FUROSEMIDA 10 MG/ML SOL INJ IM/IV 2ML VP,TEUTO,FUROSEMIDA,FUROSEMIDA (10MG/ML SOLUCAO INJETAVEL 2ML) ,0.55,14400,0,0.55,721,LABORATORIO TEUTO BRASILEIRO S/A
9304,2025-09-29,2025-10-08,1334,FUROSEMIDA 10 MG/ML SOL INJ IM/IV2 ML VP,HYPOFARMA,FUROSEMIDA,FUROSEMIDA (10MG/ML SOLUCAO INJETAVEL 2ML) ,0.6,16800,706,0.53,720,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA
1267683,2023-07-03,2023-07-17,3819,FUROSEMIDA 40 MG CP VP,NEO QUIMICA,FUROSEMIDA,FUROSEMIDA (40MG COMPRIMIDO),0.492,196200,3611910,0.11,1256,HYPERA SA
1436476,2025-08-26,2025-09-04,4290,FUROSEMIDA 40 MG CP SIMPLES VIA ORAL,PRATI DONADUZZI,FUROSEMIDA,FUROSEMIDA (40MG COMPRIMIDO),0.04688,6000,29500,0.05,156,"PRATI, DONADUZZI & CIA LTDA"
1108488,2022-08-18,2022-09-05,3165,FUROSEMIDA 40 MG CP,NEO QUIMICA,FUROSEMIDA,FUROSEMIDA (40MG COMPRIMIDO),0.075997,3600,0,0.0,1256,HYPERA SA
977528,2025-05-30,2025-06-13,4359,EMPAK 300MG CAP (C1),BIOLAB,GABAPENTINA,GABAPENTINA (300MG CAPSULA) C4,0.27,12000,14520,0.27,1227,BIOLAB SANUS FARMACEUTICA LTDA
2389631,2023-04-14,2023-04-26,4086,GABAPENTINA 300MG CAP (C1),EMS,GABAPENTINA,GABAPENTINA (300MG CAPSULA) C4,0.433333,8400,0,0.0,7,EMS S/A
3392517,2025-10-17,2025-10-22,938,GABAPENTINA 300MG CAP (C1) VP,EMS,GABAPENTINA,GABAPENTINA (300MG CAPSULA) C4,0.433333,6720,0,0.43,7,EMS S/A
74375,2024-05-23,2024-05-29,1460,GABAPENTINA 300MG CAP (C1),AUROBINDO,GABAPENTINA,GABAPENTINA (300MG CAPSULA) C4,0.283,9000,2370,0.28,226,AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA
48671,2025-09-19,2025-09-30,5623,GABAPENTINA 400MG CP,BIOLAB,GABAPENTINA,GABAPENTINA (400MG CAPSULA) C1,0.339,3000,0,0.34,1171,BIOLAB SANUS FARMACEUTICA LTDA
3316866,2025-08-30,2025-09-05,4085,GABAPENTINA 400MG CAP (C1),EMS,GABAPENTINA,GABAPENTINA (400MG CAPSULA) C1,0.894667,3360,0,0.88,7,EMS S/A
377751,2022-10-31,2022-11-22,3582,CYMEVIR 1MG/ML SOL INFU 100ML,HALEX ISTAR,GANCICLOVIR SODICO,GANCICLOVIR (1MG/ML SOLUCAO INJETAVEL 100ML),29.71,500,0,2.97,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
377751,2022-10-31,2022-11-22,2182,CYMEVIR 1 MG/ML INJ 250 ML ,HALEX ISTAR,GANCICLOVIR SODICO,GANCICLOVIR (1MG/ML SOLUCAO INJETAVEL 250ML),75.78,200,10,8.0,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
450358,2025-10-31,2025-11-06,3826,CYMEVIR 1MG/ML INJ 250ML,HALEX ISTAR,GANCICLOVIR SODICO,GANCICLOVIR (1MG/ML SOLUCAO INJETAVEL 250ML),95.0,100,10,95.0,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
442736,2025-07-31,2025-08-11,4414,CYMEVIR 1MG/ML SOL INJ IV 100ML,HALEX ISTAR,GANCICLOVIR SODICO,GANCICLOVIR (1MG/ML SOLUCAO INJETAVEL 500ML),35.0,50,0,37.71,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
403053,2023-10-31,2023-11-08,4368,CYMEVIR 1MG/ML SOL INF IV 500ML,HALEX ISTAR,GANCICLOVIR SODICO,GANCICLOVIR (1MG/ML SOLUCAO INJETAVEL 500ML),117.0,56,0,117.0,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
454437,2025-12-22,2025-12-29,3583,CYMEVIR 1MG/ML SOL INFU 500ML,HALEX ISTAR,GANCICLOVIR SODICO,GANCICLOVIR (1MG/ML SOLUCAO INJETAVEL 500ML),180.0,28,0,180.0,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
749518,2023-07-14,2023-07-28,229,GANCICLOTRAT 500 MG PO INJ C/DIL,UNIAO QUIMICA,GANCICLOVIR SODICO,GANCICLOVIR SODICO (500MG PO LIOFILIZADO PARA SOLUCAO PARA INFUSAO),35.0,30,0,32.0,171,UNIAO QUIMICA FARMACEUTICA NACIONAL S A
2749350,2025-08-29,2025-09-09,2987,GANCICLOVIR SODICO 500MG PO LIOF INJ,EUROFARMA,GANCICLOVIR SODICO,GANCICLOVIR SODICO (500MG PO LIOFILIZADO PARA SOLUCAO PARA INFUSAO),28.0,200,0,26.0,460,EUROFARMA LABORATORIOS S.A.
104007,2022-09-06,2022-09-14,2719,GARROTE COM TRAVA ADULTO AZUL,LABOR IMPORT,PRODUTOS PARA SAUDE,GARROTE COM TRAVA ADULTO AZUL,7.635933,300,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3236,GARROTE EM ROLO LATEX FREE 46CM,LABOR IMPORT,PRODUTOS PARA SAUDE,GARROTE EM ROLO LATEX FREE 46CM,36.21,100,0,38.02,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
112043,2025-04-29,2025-05-06,1917,GARROTE EM ROLO LATEX FREE 36CM,CRAL,PRODUTOS PARA SAUDE,GARROTE EM TIRAS LATEX FREE 46CM C/25 UN,0.51001,4000,1025,0.54,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
102904,2024-11-28,2024-12-06,4981,GARROTE EM TIRAS LATEX FREE 46CM C/25 UN,CRAL,PRODUTOS PARA SAUDE,GARROTE EM TIRAS LATEX FREE 46CM C/25 UN,0.600386,5000,0,0.0,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
91759,2024-06-18,2024-06-24,1874,GARROTE FLEBOTOMIA C/TRAVA ADULTO,CRAL,PRODUTOS PARA SAUDE,GARROTE FLEBOTOMIA C/TRAVA ADULTO,6.668917,300,0,6.81,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
63232,2023-02-28,2023-03-08,1984,GARROTE FLEBOTOMIA C/TRAVA INFANTIL,CRAL,PRODUTOS PARA SAUDE,GARROTE FLEBOTOMIA C/TRAVA INFANTIL,7.049703,11,5,6.88,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
27560,2023-01-03,2023-01-20,2028,GAZE TIPO QUEIJO 50X45 13F 480G ANE,AMED S/A,PRODUTOS PARA SAUDE,GAZE TIPO QUEIJO 50X45 13F 480G ANE,25.0,112,0,25.0,169,AMERICA MEDICAL LTDA
2401223,2023-10-31,2023-11-08,4397,TIMB 250MG CP,EUROFARMA ONCO,GEFITINIBE,GEFITINIBE (250MG COMPRIMIDO REVESTIDO),66.666667,900,0,0.0,460,EUROFARMA LABORATORIOS S.A.
163014,2023-03-22,2023-03-28,3901,GEFITINIBE 250 MG CP VP,NATCOFARMA,GEFITINIBE,GEFITINIBE (250MG COMPRIMIDO REVESTIDO),50.0,60,0,0.0,1063,NATCOFARMA DO BRASIL LTDA
172573,2025-07-01,2025-07-08,3017,GEFITINIBE 250 MG CP,NATCOFARMA,GEFITINIBE,GEFITINIBE (250MG COMPRIMIDO REVESTIDO),14.0,390,390,15.74,1063,NATCOFARMA DO BRASIL LTDA
3548,2026-03-31,2026-04-08,5099,GEFIB 250 MG CP REV,CAMBER,GEFITINIBE,GEFITINIBE (250MG COMPRIMIDO REVESTIDO),10.666669,1200,0,13.94,1436,CAMBER FARMACEUTICA LTDA
2715022,2025-05-21,2025-05-27,4425,TIMB 250MG CP OL,EUROFARMA ONCO,GEFITINIBE,GEFITINIBE (250MG COMPRIMIDO REVESTIDO),54.733333,300,780,15.67,460,EUROFARMA LABORATORIOS S.A.
425426,2025-05-30,2025-06-12,2788,ADOLESS 60+15 MCG CP,FQM,GESTODENO+ETINILESTRADIOL,GESTODENO+ETINILESTRADIOL (60+15 MCG COMPRIMIDO),0.190149,177576,168,0.18,1202,DIVCOM S/A
396480,2024-11-29,2024-12-10,1515,ADOLESS 60+15 MCG CP VP,FQM,GESTODENO+ETINILESTRADIOL,GESTODENO+ETINILESTRADIOL (60+15 MCG COMPRIMIDO),0.182145,12096,0,0.0,1202,DIVCOM S/A
425426,2025-05-30,2025-06-12,4405,ADOLESS 60+15MCG CP,FQM,GESTODENO+ETINILESTRADIOL,GESTODENO+ETINILESTRADIOL (60+15 MCG COMPRIMIDO),0.418306,61600,252,0.4,1202,DIVCOM S/A
394629,2024-11-26,2024-12-03,4804,"GINESSE 0,075+0,02 MG CP",FQM,GESTODENO+ETINILESTRADIOL,"GESTODENO+ETINILESTRADIOL SOLIDO (0,075+0,02MG)",0.390988,50400,0,0.39,1202,DIVCOM S/A
425426,2025-05-30,2025-06-12,4306,"GINESSE 0,075+0,02 MG CP",FQM,ETINILESTRADIOL+GESTODENO,"GESTODENO+ETINILESTRADIOL SOLIDO (0,075+0,02MG)",0.568373,3780,0,0.55,1202,DIVCOM S/A
1405042,2025-06-06,2025-06-23,5434,GINKGO VITAL (GINKGO BILOBA) 80MG CP REV,PRATI DONADUZZI,GINKGO BILOBA L.,GINKGO BILOBA (80MG CP REVESTIDO),0.255,3600,0,0.0,156,"PRATI, DONADUZZI & CIA LTDA"
218939,2023-12-04,2023-12-20,1282,CLISTEROL 120MG/ML SOLUCAO RETAL 500 ML,JP INDUSTRIA,GLICEROL,GLICEROL (120MG/ML SOLUCAO RETAL 500ML),8.33,1000,0,8.33,314,JP INDUSTRIA FARMACEUTICA S/A
257010,2025-06-25,2025-07-14,3648,CLISTEROL 120MG/ML SOL. RETAL 500ML VP,JP INDUSTRIA,GLICEROL,GLICEROL (120MG/ML SOLUCAO RETAL 500ML),6.37,2840,20,6.59,314,JP INDUSTRIA FARMACEUTICA S/A
127775,2024-08-27,2024-09-02,4721,"GLYCELAX 0,91G USO LACTENTE/INFANTIL",PHARMASCIENCE ,GLICERINA,"GLICEROL 0,91G USO LACTENTE/INFANTIL",0.866667,960,0,0.0,731,PHARMASCIENCE INDUSTRIA FARMACEUTICA EIRELI
2334829,2022-12-29,2023-01-04,3786,SOMALGIN CARDIO TAMPONADO 100MG CP ,EMS SIGMA PHARMA,ACIDO ACETILSALICILICO+GLICINATO DE ALUMINIO+CARBONATO DE MA,GLICINATO DE ALUM¿NIO+ACIDO ACETILSALICILICO+CARBONATO DE MAGNESIO (100MG COMPRIMIDO),0.447104,960,0,0.0,1172,SIGMA
2689690,2024-04-30,2024-05-09,1580,SOMALGIN CARDIO TAMPONADO 100MG CP VP,EMS SIGMA PHARMA,ACIDO ACETILSALICILICO+GLICINATO DE ALUMINIO+CARBONATO DE MA,GLICINATO DE ALUM¿NIO+ACIDO ACETILSALICILICO+CARBONATO DE MAGNESIO (100MG COMPRIMIDO),0.388667,6720,0,0.39,1172,SIGMA
3039614,2025-02-28,2025-03-17,5192,GLICLAZIDA 30MG CP,EMS,GLICLAZIDA,GLICLAZIDA (30MG COMPRIMIDO LIBERACAO PROLONGADA),0.15,25920,0,0.0,7,EMS S/A
6458526,2026-03-05,2026-03-11,5865,GLICLAZIDA 30MG - 30CP LIB. PROL.,TORRENT PHARMA,GLICLAZIDA,GLICLAZIDA (30MG COMPRIMIDO LIBERACAO PROLONGADA),0.104252,260010,0,0.0,2423,DIST CENTRO OESTE DE MEDICAMENTOS LTDA
6456550,2026-03-04,2026-03-11,5867,GLICLAZIDA 30MG - 60CP LIB. PROL.,TORRENT PHARMA,GLICLAZIDA,GLICLAZIDA (30MG COMPRIMIDO LIBERACAO PROLONGADA),0.052198,120960,0,0.0,2423,DIST CENTRO OESTE DE MEDICAMENTOS LTDA
53668,2023-07-13,2023-07-18,2925,DIAMICRON MR 30MG CP VP,SERVIER,GLICLAZIDA,GLICLAZIDA (30MG COMPRIMIDO LIBERACAO PROLONGADA),0.205745,30000,2130,0.19,1224,LABORATORIOS SERVIER DO BRASIL LTDA
2560261,2023-11-30,2023-12-13,4061,GLICLAZIDA 30MG CP,EMS,GLICLAZIDA,GLICLAZIDA (30MG COMPRIMIDO LIBERACAO PROLONGADA),0.133333,21600,0,0.11,7,EMS S/A
55166,2023-10-04,2023-10-09,2924,DIAMICRON MR 60MG CP VP,SERVIER,GLICLAZIDA,GLICLAZIDA (60MG COMPRIMIDO LIBERACAO PROLONGADA),0.248608,25980,25230,0.27,1224,LABORATORIOS SERVIER DO BRASIL LTDA
100145,2025-12-24,2026-01-14,2031,GLICONATO DE CALCIO 100 MG/ML INJ 10 ML,HALEX ISTAR,GLICONATO DE CALCIO,GLICONATO DE CALCIO (100MG/ML SOLUCAO INJETAVEL 10ML),1.59,2000,200,1.59,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
73471,2022-12-06,2022-12-20,3691,KP GLICOSE 10% 1000 ML,FRESENIUS,GLICOSE,GLICOSE (10% SOLUCAO INJETAVEL 1000ML),5.0,8,0,0.0,1080,FRESENIUS KABI BRASIL LTDA.
250900,2025-03-21,2025-03-28,5408,GLICOSE 10% INJ IV 500 ML,JP INDUSTRIA,GLICOSE,GLICOSE (10% SOLUCAO INJETAVEL IV 500ML),4.67,540,0,0.0,314,JP INDUSTRIA FARMACEUTICA S/A
385945,2024-05-22,2024-05-28,3220,GLICOSE 10% INJ IV 500ML HIPERT,FARMARIN,GLICOSE,GLICOSE (100MG/ML SOLUCAO PARA INFUSAO IV SISTEMA FECHADO 500 ML),5.35,2400,0,5.34,1161,FARMARIN INDUSTRIA E COMERCIO LTDA
40517,2026-03-24,2026-04-01,1354,GLICOSE 25% INJ IV 10 ML HIPERT,SAMTEC,GLICOSE,GLICOSE (25% SOLUCAO INJETAVEL IV 10ML),0.35,5000,200,0.43,719,SAMTEC BIOTECNOLOGIA LTDA
70775,2022-10-17,2022-10-27,3402,GLICOSE 10% INJ IV 250ML HIPERT,FRESENIUS,GLICOSE,GLICOSE (5% SOLUCAO INJETAVEL IV 250ML),3.8,2400,0,0.0,1079,FRESENIUS KABI BRASIL
118786,2023-10-31,2023-11-20,2971,GLICOSE 5% INJ IV 500 ML,EQUIPLEX,GLICOSE,GLICOSE (5% SOLUCAO INJETAVEL IV 500ML),6.0,432,0,0.0,502,EQUIPLEX INDUSTRIA FARMACEUTICA LTDA
415982,2024-06-24,2024-06-28,4002,GLICOSE 5% INJ IV 500 ML VP,HALEX ISTAR,GLICOSE,GLICOSE (5% SOLUCAO INJETAVEL IV 500ML),6.67,1020,0,5.58,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
403648,2024-10-25,2024-11-18,3218,GLICOSE 5% INJ IV 500 ML,FARMARIN,GLICOSE,GLICOSE (5% SOLUCAO INJETAVEL IV 500ML),4.87,4192,0,4.87,1161,FARMARIN INDUSTRIA E COMERCIO LTDA
331780,2024-08-31,2024-09-09,4451,GLICOSE 50% INJ IV 10ML,FARMACE,GLICOSE,GLICOSE (50% SOLUCAO INJETAVEL IV 10ML),0.52,46400,0,0.5,157,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA
39541,2025-08-11,2025-08-19,1312,GLICOSE 50% INJ IV 10 ML HIPERT,SAMTEC,GLICOSE,GLICOSE (50% SOLUCAO INJETAVEL IV 10ML),0.43,15000,2800,0.48,719,SAMTEC BIOTECNOLOGIA LTDA
132810,2026-03-31,2026-04-14,5572,GLICOSE 50% INJ IV 10ML,EQUIPLEX,GLICOSE,GLICOSE (50% SOLUCAO INJETAVEL IV 10ML),0.3,2200,32200,0.33,502,EQUIPLEX INDUSTRIA FARMACEUTICA LTDA
86000,2022-11-01,2022-11-22,2033,GLICOSE 50% INJ IV 10 ML HIPERT,HALEX ISTAR,GLICOSE,GLICOSE (50% SOLUCAO INJETAVEL IV 10ML),0.55,13200,0,0.0,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
38487,2024-12-16,2024-12-20,1074,GLICOSE 50% INJ IV 20 ML HIPERT,SAMTEC,GLICOSE,GLICOSE (50% SOLUCAO INJETAVEL IV 20ML),0.81,41600,67000,0.81,719,SAMTEC BIOTECNOLOGIA LTDA
99436,2025-11-11,2025-11-25,2023,GLICOSE 50% INJ IV 20 ML HIPERT,HALEX ISTAR,GLICOSE,GLICOSE (50% SOLUCAO INJETAVEL IV 20ML),0.73,16300,2500,0.73,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
420945,2025-04-03,2025-04-11,5427,GLICOSE 5% SOL INFUS IV SIST FECH 100ML,FARMARIN,GLICOSE,GLICOSE (50MG/ML SOL INJ IV FR SIST FECH 100 ML),3.08,6000,0,0.0,1161,FARMARIN INDUSTRIA E COMERCIO LTDA
405648,2024-11-12,2024-11-19,3219,GLICOSE 5% SOL INFUS IV SIST FECH 100ML,FARMARIN,GLICOSE,GLICOSE (50MG/ML SOL INJ IV FR SIST FECH 100 ML),3.2,3600,0,3.2,1161,FARMARIN INDUSTRIA E COMERCIO LTDA
70783,2022-10-17,2022-10-21,2210,GLICOSE 5% INJ IV 1000 ML,FRESENIUS,GLICOSE,GLICOSE (50MG/ML SOL INJ IV FR SIST FECH 1000ML),5.0,904,0,0.0,722,FRESENIUS KABI BRASIL LTDA.
