cod_produto,desc_unimed,linha_produto,principio_ativo,best_cod_item,best_desc_global,sim_desc,sim_linha,best_sim,sim_bin
5763,HEMIFUMARATO DE QUETIAPINA 200MG,HEMIFUMARATO DE QUETIAPINA SOLIDO (200MG COMPRIMIDO) C1,HEMIFUMARATO DE QUETIAPINA,107024,fumarato de vonoprazana 20mg,0.6666666666666666,0.5405405405405406,0.6666666666666666,0.6-0.7
1717,QUETIPIN 200 MG CP (C1),HEMIFUMARATO DE QUETIAPINA SOLIDO (200MG COMPRIMIDO) C1,HEMIFUMARATO DE QUETIAPINA,87142,quetiapina 100 mg com rev,0.7916666666666666,0.5633802816901409,0.7916666666666666,0.7-0.8
5710,HEMIFUMARATO DE QUETIAPINA 200M,HEMIFUMARATO DE QUETIAPINA SOLIDO (200MG COMPRIMIDO) C1,HEMIFUMARATO DE QUETIAPINA,107024,fumarato de vonoprazana 20mg,0.6440677966101694,0.5405405405405406,0.6440677966101694,0.6-0.7
1351,QUETIAPINA 25 MG CP (C1) VP,HEMIFUMARATO DE QUETIAPINA SOLIDO (25MG COMPRIMIDO) C1,HEMIFUMARATO DE QUETIAPINA,87143,quetiapina 25 mg com rev,0.88,0.5797101449275363,0.88,0.8-0.9
1655,QUETIPIN 25 MG CP (C1),HEMIFUMARATO DE QUETIAPINA SOLIDO (25MG COMPRIMIDO) C1,HEMIFUMARATO DE QUETIAPINA,87143,quetiapina 25 mg com rev,0.8260869565217391,0.5797101449275363,0.8260869565217391,0.8-0.9
3733,QUETIAPINA 25 MG 30 CP (C1),HEMIFUMARATO DE QUETIAPINA SOLIDO (25MG COMPRIMIDO) C1,HEMIFUMARATO DE QUETIAPINA,87143,quetiapina 25 mg com rev,0.8235294117647058,0.5797101449275363,0.8235294117647058,0.8-0.9
4936,TRACOX 25 MG CP (C1),HEMIFUMARATO DE QUETIAPINA SOLIDO (25MG COMPRIMIDO) C1,HEMIFUMARATO DE QUETIAPINA,87258,topiramato 25 mg com rev,0.6818181818181818,0.4057971014492754,0.6818181818181818,0.6-0.7
1608,QUETIAPINA 25 MG CP (C1),HEMIFUMARATO DE QUETIAPINA SOLIDO (25MG COMPRIMIDO) C1,HEMIFUMARATO DE QUETIAPINA,87143,quetiapina 25 mg com rev,0.875,0.5797101449275363,0.875,0.8-0.9
65,ARAMIN 10MG/ML SOL INJ 1ML VP,HEMITARTARATO DE METARAMINOL (10MG/ML SOL INJ IV/IM FA 1ML),HEMITARTARATO DE METARAMINOL,87238,tiamina 100 mg/ml sol inj 1 ml amp,0.8253968253968254,0.5652173913043478,0.8253968253968254,0.8-0.9
1012,NOREPINEFRINA 2 MG/ML INJ 4 ML,HEMITARTARATO DE NOREPINEFRINA MONOIDRATADA (SOL INJ 2MG/ML 4ML) ,HEMITARTARATO DE NOREPINEFRINA MONOIDRATADA,83687,norepinefrina 2 mg/ml sol inj amp 4 ml,0.8823529411764706,0.5544554455445545,0.8823529411764706,0.8-0.9
1014,NOREPINEFRINA 2 MG/ML INJ IV 4 ML VP,HEMITARTARATO DE NOREPINEFRINA MONOIDRATADA (SOL INJ 2MG/ML 4ML) ,HEMITARTARATO DE NOREPINEFRINA,83687,norepinefrina 2 mg/ml sol inj amp 4 ml,0.8378378378378378,0.5544554455445545,0.8378378378378378,0.8-0.9
3115,EPIKABI 2MG/ML INJ 4ML VP,HEMITARTARATO DE NOREPINEFRINA MONOIDRATADA (SOL INJ 2MG/ML 4ML) ,HEMITARTARATO DE NOREPINEFRINA,86769,escopolamina 20 mg/ml sol inj 1 ml amp,0.6349206349206349,0.4158415841584158,0.6349206349206349,0.6-0.7
2869,ZOLPIDEM 10 MG CP (B1)  VP,HEMITARTARATO DE ZOLPIDEM (10MG CP REV  ),HEMITARTARATO DE ZOLPIDEM,87050,olanzapina 10 mg com rev,0.6666666666666666,0.5396825396825397,0.6666666666666666,0.6-0.7
3141,ZOLPIDEM 10 MG CP (B1),HEMITARTARATO DE ZOLPIDEM (10MG CP REV  ),HEMITARTARATO DE ZOLPIDEM,106816,everolimo 10 mg com ,0.6829268292682927,0.5172413793103449,0.6829268292682927,0.6-0.7
3542,ISOY 10 MG CP (B1),HEMITARTARATO DE ZOLPIDEM (10MG CP REV  ),HEMITARTARATO DE ZOLPIDEM,86344,cilostazol 100 mg com,0.6666666666666666,0.5,0.6666666666666666,0.6-0.7
197,HEPAMAX-S 5.000UI/ML INJ SC/IV 5ML,HEPARINA S¿DICA SU¿NA (5000UI/ML SOLUCAO INJETAVEL IV AMPOLA 5ML),HEPARINA SODICA SUINA,83696,"heparina sódica 5000 ui/0,25 ml sol inj amp 0,25 ml",0.6352941176470588,0.8,0.8,0.7-0.8
2113,HEMOFOL 5000 UI/ML INJ IV 5ML VP,HEPARINA S¿DICA SU¿NA (5000UI/ML SOLUCAO INJETAVEL IV AMPOLA 5ML),HEPARINA SODICA SUINA,83696,"heparina sódica 5000 ui/0,25 ml sol inj amp 0,25 ml",0.5542168674698795,0.8,0.8,0.7-0.8
1265,HEPTAR 5.000 UI/ML INJ IV 5ML,HEPARINA S¿DICA SU¿NA (5000UI/ML SOLUCAO INJETAVEL IV AMPOLA 5ML),HEPARINA BOVINA,83696,"heparina sódica 5000 ui/0,25 ml sol inj amp 0,25 ml",0.625,0.8,0.8,0.7-0.8
5574,PARINEX 5000 UI/ML SOL INJ,HEPARINA S¿DICA SU¿NA (5000UI/ML SOLUCAO INJETAVEL IV AMPOLA 5ML),HEPARINA SODICA SUINA,83696,"heparina sódica 5000 ui/0,25 ml sol inj amp 0,25 ml",0.6233766233766234,0.8,0.8,0.7-0.8
8,"HEMOFOL 5.000UI/0,25ML INJ SC 0,25ML  VP","HEPARINA S¿DICA SU¿NA (5000UI/ML/0,25ML SOLUCAO INJETAVEL SUBCUTANEA AMPOLA 0,25ML)",HEPARINA SODICA SUINA,83696,"heparina sódica 5000 ui/0,25 ml sol inj amp 0,25 ml",0.6444444444444445,0.7966101694915254,0.7966101694915254,0.7-0.8
3760,"PARINEX 5000UI/0,25ML INJ SC 0,25 ML VP","HEPARINA S¿DICA SU¿NA (5000UI/ML/0,25ML SOLUCAO INJETAVEL SUBCUTANEA AMPOLA 0,25ML)",HEPARINA SODICA SUINA,83696,"heparina sódica 5000 ui/0,25 ml sol inj amp 0,25 ml",0.4888888888888889,0.7966101694915254,0.7966101694915254,0.7-0.8
4730,EUFLEXXA 1% INJ SERING 2ML X3,HIALURONATO DE SODIO (10 MG/ML SOL INJ CT 3 SER PRENC VD INC X 2 ML),HIALURONATO DE SODIO,86614,"hialuronato de sódio 10 mg/ml sol inj ser preench 2,5 ml suprahyal",0.3617021276595745,0.7969924812030075,0.7969924812030075,0.7-0.8
26,NEPRESOL 20 MG/ML INJ 1 ML VP,HIDRALAZINA (20MG/ML SOLUCAO INJETAVEL IM/IV AMPOLA 1ML),HIDRALAZINA,86615,hidralazina 20 mg/ml sol inj im/iv amp 1 ml,0.5277777777777778,0.9647058823529412,0.9647058823529412,0.9-1.0
5105,APRESOLINA 25MG CP REV,HIDRALAZINA (25MG COMPRIMIDO REVESTIDO),CLORIDRATO DE HIDRALAZINA,87143,quetiapina 25 mg com rev,0.7659574468085106,0.6545454545454545,0.7659574468085106,0.7-0.8
5444,APRESOLINA 25MG CP REV X 60,HIDRALAZINA (25MG COMPRIMIDO REVESTIDO),HIDRALAZINA,87143,quetiapina 25 mg com rev,0.6923076923076923,0.6545454545454545,0.6923076923076923,0.6-0.7
4839,APRESOLINA 50MG COM REV CT,HIDRALAZINA (50MG COMPRIMIDO REVESTIDO),HIDRALAZINA,86766,escopolamina 10 mg com rev,0.7307692307692307,0.5964912280701754,0.7307692307692307,0.7-0.8
5446,APRESOLINA 50MG CP REV X 60,HIDRALAZINA (50MG COMPRIMIDO REVESTIDO),HIDRALAZINA,86766,escopolamina 10 mg com rev,0.7037037037037037,0.5964912280701754,0.7037037037037037,0.7-0.8
1613,HIDROCLOROTIAZIDA 25 MG CP VP,HIDROCLOROTIAZIDA (25MG COMPRIMIDO),HIDROCLOROTIAZIDA,86618,hidroclorotiazida 25 mg com,0.9473684210526315,0.9629629629629629,0.9629629629629629,0.9-1.0
4014,HIDROCLOROTIAZIDA 25 MG CP,HIDROCLOROTIAZIDA (25MG COMPRIMIDO),HIDROCLOROTIAZIDA,86618,hidroclorotiazida 25 mg com,1.0,0.9629629629629629,1.0,0.9-1.0
3116,HIDROCLOROTIAZIDA 50 MG CP,HIDROCLOROTIAZIDA (25MG COMPRIMIDO),HIDROCLOROTIAZIDA,86618,hidroclorotiazida 25 mg com,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9-1.0
424,GLIOCORT 100 MG PO LIOF INJ IV/IM,HIDROCORTISONA (100MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.684931506849315,0.7912087912087912,0.7912087912087912,0.7-0.8
1824,ANDROCORTIL 100 MG PO LIOF INJ IV/IM VP,HIDROCORTISONA (100MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.6835443037974683,0.7912087912087912,0.7912087912087912,0.7-0.8
201,HIDROCORTISONA 100 MG PO INJ IV/IM,HIDROCORTISONA (100MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86619,hidrocortisona 100 mg po liof inj fa,0.8285714285714286,0.7586206896551724,0.8285714285714286,0.8-0.9
1449,CORTISONAL 100 MG PO INJ IV/IM,HIDROCORTISONA (100MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.6571428571428571,0.7912087912087912,0.7912087912087912,0.7-0.8
2597,ARISCORTEN 100 MG PO INJ IV/IM,HIDROCORTISONA (100MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.5714285714285714,0.7912087912087912,0.7912087912087912,0.7-0.8
1726,CORTISONAL 500 MG PO INJ IV/IM,HIDROCORTISONA (500MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.6857142857142857,0.8131868131868132,0.8131868131868132,0.8-0.9
5778,SUCCINATO SODIC HIDROCORTISONA 500MG/PÓ,HIDROCORTISONA (500MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.5822784810126582,0.8131868131868132,0.8131868131868132,0.8-0.9
426,GLIOCORT 500 MG PO LIOF INJ IV/IM,HIDROCORTISONA (500MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.7123287671232876,0.8131868131868132,0.8131868131868132,0.8-0.9
3967,ANDROCORTIL 500 MG PO LIOF INJ IV/IM VP,HIDROCORTISONA (500MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.7088607594936709,0.8131868131868132,0.8131868131868132,0.8-0.9
3268,ARISCORTEN 500 MG PO INJ IV/IM,HIDROCORTISONA (500MG PO LIOFILO PARA SOLUCAO INJETAVEL IV/IM),SUCCINATO SODICO DE HIDROCORTISONA,86620,hidrocortisona 500 mg po liof sol inj fa,0.6,0.8131868131868132,0.8131868131868132,0.8-0.9
2802,OTOSPORIN 10000 UI+15 MG/ML SUSP OTO,HIDROCORTISONA+POLIMIXINA B+SULFATO DE NEOMICINA LIQUIDO (10000 UI+15 MG/ML SUSP OTO),HIDROCORTISONA+POLIMIXINA B+SULFATO DE NEOMICINA,87405,"neomicina, sulfato de + polimixina b, sulfato de + hidrocortisona 5 mg/ml + 10.000 ui/ml + 10 mg/ml susp oto fr 10 ml",0.46153846153846156,0.6596858638743456,0.6596858638743456,0.6-0.7
1506,OTOSPORIN 10000 UI+15 MG/ML SUSP OTO VP,HIDROCORTISONA+POLIMIXINA B+SULFATO DE NEOMICINA LIQUIDO (10000 UI+15 MG/ML SUSP OTO),HIDROCORTISONA+POLIMIXINA B+SULFATO DE NEOMICINA,87405,"neomicina, sulfato de + polimixina b, sulfato de + hidrocortisona 5 mg/ml + 10.000 ui/ml + 10 mg/ml susp oto fr 10 ml",0.4657534246575342,0.6596858638743456,0.6596858638743456,0.6-0.7
1997,"HIDROXIDO DE ALUMINIO 61,5MG/ML 240ML VP","HIDROXIDO DE ALUMINIO (61,5MG/ML SUSPENSAO ORAL 240ML)",HIDROXIDO DE ALUMINIO,86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.5333333333333333,0.5825242718446602,0.5825242718446602,0.5-0.6
